Data,Piso,Posição,Observação
12/17/2024,4.0,2026.0,Máquina com erro no hd
12/17/2024,4.0,2031.0,Deslacrado
12/17/2024,4.0,2030.0,Deslacrado
12/17/2024,4.0,2023.0,Deslacrado
12/17/2024,4.0,2022.0,Deslacrado
12/17/2024,4.0,2017.0,USB conectado na frente e máquina Deslacrado
12/17/2024,4.0,2125.0,USB conectado na frente e Deslacrado
12/17/2024,4.0,2118.0,Deslacrado e USB conectado na frente
12/17/2024,4.0,2053.0,Deslacrado
12/17/2024,4.0,2051.0,Deslacrado
12/17/2024,4.0,2050.0,Deslacrado
12/17/2024,4.0,2056.0,Deslacrado
12/17/2024,4.0,2033.0,Deslacrado
12/17/2024,4.0,2018.0,Deslacrado e USB conectado na frente
12/17/2024,4.0,2130.0,Deslacrado
12/17/2024,4.0,2133.0,Deslacrado
12/17/2024,4.0,2134.0,Deslacrado e USB conectado na frente
12/17/2024,4.0,2273.0,Deslacrado
12/17/2024,4.0,2254.0,Deslacrado
12/17/2024,4.0,2253.0,Deslacrado
12/17/2024,4.0,2252.0,Deslacrado e USB conectado na frente
12/17/2024,4.0,2245.0,Deslacrado
12/17/2024,4.0,2215.0,Deslacrado
12/17/2024,4.0,2214.0,Deslacrado
12/17/2024,4.0,2209.0,Deslacrado
12/17/2024,4.0,2208.0,Deslacrado
12/17/2024,4.0,2219.0,Deslacrado
12/17/2024,4.0,2295.0,Deslacrado
12/17/2024,4.0,2559.0,Deslacrado
12/17/2024,5.0,3073.0,Pa Deslacrado
12/17/2024,5.0,3124.0,Pa Deslacrado
12/17/2024,5.0,3128.0,Pa Deslacrado
12/17/2024,5.0,3523.0,Dois cabo his
12/17/2024,5.0,3324.0,Dois cabo his
12/17/2024,5.0,3439.0,USB conectado na frente
12/17/2024,5.0,3305.0,Dois cabo intelbras
12/17/2024,5.0,3242.0,USB conectado na frente
12/17/2024,5.0,3328.0,Máquina não liga
12/17/2024,5.0,3427.0,Deslacrado
12/17/2024,5.0,3555.0,DESLACRADO E DOIS CABO HIS
12/17/2024,5.0,3398.0,Dois cabo de rede
12/17/2024,5.0,3636.0,Deslacrado dois cabo his
12/17/2024,5.0,3219.0,Cabo conectado na frente
12/17/2024,5.0,3221.0,Cabo conectado na frente
12/17/2024,5.0,3635.0,Sem lacre no avaya
12/17/2024,5.0,3636.0,Sem lacre no avaya
12/17/2024,5.0,3627.0,Sem lacre no avaya
12/17/2024,5.0,3620.0,Ramal e máquina sem lacre
12/17/2024,5.0,3639.0,Cabo conectado na frente
12/17/2024,5.0,3638.0,Sem lacre no avaya
12/17/2024,5.0,3324.0,Dois cabo his
12/17/2024,5.0,3555.0,DESLACRADO E DOIS CABO HIS
12/17/2024,6.0,4307.0,Monitor por cima da máquina
12/17/2024,6.0,4700.0,Cabo conectado na frente
12/17/2024,6.0,4048.0,2 cabos intelbras
12/17/2024,6.0,4715.0,Dois cabo displayport
12/17/2024,6.0,4800.0,Máquina com recuperação
12/17/2024,6.0,4838.0,"Não possui máquina, teclado e mouse"
12/17/2024,6.0,4819.0,Carregador conectado
12/17/2024,6.0,4478.0,Dois cabo de rede
12/17/2024,6.0,4754.0,Pa bagunçada
12/17/2024,6.0,4735.0,Pa com o monitor fora de escala
12/17/2024,6.0,4817.0,Pa bagunçada
12/17/2024,6.0,4389.0,Monitor em cima da máquina
12/17/2024,6.0,4258.0,Calha levantada
12/17/2024,6.0,4462.0,USB conectado na frente
12/17/2024,6.0,4752.0,Pa bagunçada e tela invertida
12/20/2024,2.0,6701.0,Cabo de rede largado
12/20/2024,3.0,1690.0,Máquina dando tela azul
12/20/2024,3.0,1467.0,2 cabos A10
12/20/2024,3.0,1298.0,"Calha levantada, 2 cabos A10, Cabo conectado na frente"
12/20/2024,3.0,1304.0,Cabo usb conectado na frente
12/20/2024,3.0,1303.0,Cabo usb conectado na frente
12/20/2024,3.0,1303.0,Cabo usb conectado na frente
12/20/2024,3.0,1296.0,Cabo usb conectado na frente
12/20/2024,3.0,1297.0,Cabo usb conectado na frente
12/20/2024,3.0,1293.0,Cabo usb conectado na frente
12/20/2024,3.0,1283.0,Sem Cabo A10
12/20/2024,3.0,60.0,Usb na porta da frente
12/20/2024,3.0,170.0,Usb na porta da frente
12/20/2024,3.0,180.0,Usb na porta da frente
12/20/2024,3.0,152.0,Usb na porta da frente
12/20/2024,3.0,161.0,Usb na porta da frente
12/20/2024,3.0,150.0,Usb na porta da frente
12/20/2024,3.0,31.0,Usb na porta da frente
12/20/2024,3.0,27.0,Usb na porta da frente
12/20/2024,3.0,39.0,Usb na porta da frente
12/20/2024,3.0,153.0,Usb na porta da frente
12/20/2024,3.0,1125.0,Usb na porta da frente
12/20/2024,3.0,1124.0,Usb na porta da frente
12/20/2024,3.0,1034.0,Usb na porta da frente
12/20/2024,3.0,1081.0,Usb na porta da frente
12/20/2024,3.0,1091.0,Usb na porta da frente
12/20/2024,3.0,1136.0,Usb na porta da frente
12/20/2024,3.0,1072.0,Usb na porta da frente
12/20/2024,3.0,1000.0,Usb na porta da frente
12/20/2024,3.0,1001.0,Usb na porta da frente
12/20/2024,3.0,1384.0,Usb na porta da frente
12/20/2024,3.0,1389.0,Usb na porta da frente
12/20/2024,3.0,1389.0,Usb na porta da frente
12/20/2024,3.0,1583.0,Cabo usb conectado na frente
12/20/2024,3.0,1655.0,Cabo usb conectado na frente
12/20/2024,3.0,1654.0,Cabo usb conectado na frente
12/20/2024,4.0,2025.0,Usb na porta da frente
12/20/2024,4.0,2029.0,Usb na porta da frente
12/20/2024,4.0,2132.0,Usb na porta da frente
12/20/2024,4.0,2128.0,Usb na porta da frente
12/20/2024,4.0,2130.0,Usb na porta da frente
12/20/2024,4.0,2285.0,Cabo usb conectado na frente
12/20/2024,4.0,2445.0,Cabo usb conectado na frente
12/20/2024,4.0,2573.0,Um teclado um AC e um monitor
12/20/2024,5.0,3140.0,Cabo usb conectado na frente
12/20/2024,5.0,3074.0,Cabo usb conectado na frente
12/20/2024,5.0,3061.0,Cabo usb conectado na frente
12/20/2024,5.0,3060.0,Cabo usb conectado na frente
12/20/2024,5.0,3065.0,Cabo usb conectado na frente
12/20/2024,5.0,3106.0,Cabo usb conectado na frente
12/20/2024,5.0,3044.0,Cabo usb conectado na frente
12/20/2024,5.0,3045.0,Cabo usb conectado na frente
12/20/2024,5.0,3046.0,Cabo usb conectado na frente
12/20/2024,5.0,3047.0,Cabo usb conectado na frente
12/20/2024,5.0,3019.0,Cabo usb conectado na frente
12/20/2024,5.0,3014.0,Cabo usb conectado na frente
12/20/2024,5.0,3306.0,Cabo usb conectado na frente
12/20/2024,5.0,3326.0,Cabo usb conectado na frente
12/20/2024,5.0,3320.0,Cabo usb conectado na frente
12/20/2024,5.0,3331.0,Avaya sem internet
12/20/2024,5.0,3401.0,Cabo usb conectado na frente
12/20/2024,5.0,3407.0,Cabo his com problema
12/20/2024,5.0,3497.0,Cabo usb conectado na frente
12/20/2024,5.0,3491.0,Cabo usb conectado na frente
12/20/2024,5.0,3396.0,Cabo usb conectado na frente
12/20/2024,5.0,3572.0,Cabo usb conectado na frente
12/20/2024,5.0,3484.0,Cabo usb conectado na frente
12/20/2024,5.0,3486.0,Cabo usb conectado na frente
12/20/2024,5.0,3560.0,Cabo usb conectado na frente
12/20/2024,5.0,3667.0,Cabo usb conectado na frente
12/20/2024,5.0,3156.0,Usb na porta da frente
12/20/2024,5.0,3211.0,Usb na porta da frente
12/20/2024,5.0,3320.0,Usb na porta da frente
12/20/2024,5.0,3326.0,Usb na porta da frente
12/20/2024,5.0,3029.0,Cabo usb conectado na frente
12/20/2024,6.0,4274.0,Cabo usb conectado na frente
12/20/2024,6.0,4274.0,Cabo usb conectado na frente
12/20/2024,6.0,4234.0,Cabo intelbras na porta da frente
12/20/2024,6.0,4119.0,Cabo usb conectado na frente
12/20/2024,6.0,4462.0,Cabo usb conectado na frente
12/20/2024,6.0,4576.0,Calha levantada
12/20/2024,6.0,4696.0,Cabo usb conectado na frente
12/20/2024,6.0,4478.0,Usb na porta da frente
12/26/2024,2.0,6938.0,Deslacrado
12/26/2024,2.0,6935.0,Deslacrado
12/26/2024,2.0,6953.0,Deslacrado
12/26/2024,2.0,6643.0,Deslacrado
12/26/2024,2.0,6630.0,Deslacrado
12/26/2024,2.0,6628.0,Deslacrado
12/26/2024,2.0,6097.0,Deslacrado
12/26/2024,2.0,6887.0,Deslacrado
12/26/2024,2.0,6601.0,Deslacrado
12/26/2024,2.0,6599.0,Deslacrado
12/26/2024,3.0,187.0,Cabo usb na porta da frente
12/26/2024,3.0,185.0,Cabo usb na porta da frente
12/26/2024,3.0,204.0,Deslacrado
12/26/2024,3.0,205.0,Deslacrado
12/26/2024,3.0,198.0,Cabo usb na porta da frente
12/26/2024,3.0,197.0,Deslacrado
12/26/2024,3.0,1129.0,Cabo usb na porta da frente
12/26/2024,3.0,1128.0,Cabo usb na porta da frente
12/26/2024,3.0,1127.0,Deslacrado
12/26/2024,3.0,1062.0,Cabo usb na porta da frente
12/26/2024,3.0,1144.0,Cabo usb na porta da frente
12/26/2024,3.0,1091.0,Cabo usb na porta da frente
12/26/2024,3.0,1081.0,Cabo usb na porta da frente
12/26/2024,3.0,1137.0,Cabo usb na porta da frente
12/26/2024,3.0,1155.0,Deslacrado
12/26/2024,3.0,1360.0,2 mouses
12/26/2024,3.0,1278.0,Deslacrado
12/26/2024,3.0,1389.0,Cabo usb na porta da frente
12/26/2024,3.0,1604.0,Calha levantada
12/26/2024,3.0,1655.0,Cabo usb na porta da frente
12/26/2024,3.0,1654.0,Cabo usb na porta da frente
12/26/2024,3.0,1651.0,Cabo usb na porta da frente
12/26/2024,3.0,1165.0,Deslacrado
12/26/2024,3.0,1156.0,Sem intelbras
12/26/2024,3.0,15.0,Sem intelbras
12/26/2024,3.0,181.0,Sem intelbras
12/26/2024,3.0,307.0,Sem mouse
12/26/2024,3.0,281.0,Deslacrado
12/26/2024,3.0,383.0,Sem extensor
12/26/2024,3.0,260.0,Sem extensor
12/26/2024,3.0,1101.0,Intelbras na parte da frente da cpu
12/26/2024,3.0,57.0,Deslacrado
12/26/2024,3.0,1002.0,Deslacrado
12/26/2024,3.0,1003.0,Deslacrado
12/26/2024,3.0,141.0,Deslacrado
12/26/2024,3.0,1169.0,Deslacrado
12/26/2024,3.0,1170.0,Deslacrado
12/26/2024,3.0,1172.0,Deslacrado
12/26/2024,3.0,1167.0,Deslacrado
12/26/2024,3.0,1175.0,Deslacrado
12/26/2024,3.0,1183.0,Deslacrado
12/26/2024,3.0,1191.0,Deslacrado
12/26/2024,3.0,1192.0,Deslacrado
12/26/2024,3.0,1193.0,Deslacrado
12/26/2024,3.0,1188.0,Deslacrado
12/26/2024,3.0,1187.0,Cabo conectado na porta da frente
12/26/2024,3.0,1186.0,Deslacrado
12/26/2024,3.0,155.0,Deslacrado
12/26/2024,3.0,156.0,Deslacrado
12/26/2024,3.0,157.0,Deslacrado
12/26/2024,3.0,158.0,Deslacrado
12/26/2024,3.0,159.0,Deslacrado
12/26/2024,3.0,165.0,Deslacrado
12/26/2024,3.0,187.0,Cabo usb na porta da frente
12/26/2024,3.0,185.0,Cabo usb na porta da frente
12/26/2024,4.0,2025.0,Mouse na porta da frente
12/26/2024,4.0,2167.0,Deslacrado
12/26/2024,4.0,2050.0,Deslacrado
12/26/2024,4.0,2057.0,Deslacrado
12/26/2024,4.0,2051.0,Deslacrado
12/26/2024,4.0,2017.0,Deslacrado e mouse e teclado na porta da frente
12/26/2024,4.0,2016.0,2 mouse na posição e teclado na parte da frente
12/26/2024,4.0,2464.0,Deslacrado
12/26/2024,4.0,2354.0,Deslacrado sem calha
12/26/2024,4.0,2452.0,Deslacrado
12/26/2024,4.0,2457.0,Deslacrado
12/26/2024,4.0,2456.0,Deslacrado
12/26/2024,4.0,2455.0,Deslacrado
12/26/2024,4.0,2454.0,Deslacrado
12/26/2024,4.0,2444.0,Deslacrado
12/26/2024,4.0,2445.0,Deslacrado
12/26/2024,4.0,2446.0,Deslacrado
12/26/2024,4.0,2251.0,Deslacrado e sem calha
12/26/2024,4.0,2285.0,Deslacrado e teclado nas porta da frente
12/26/2024,4.0,2936.0,Deslacrado
12/26/2024,4.0,2937.0,Deslacrado
12/26/2024,4.0,2025.0,Mouse na porta da frente
12/26/2024,4.0,2601.0,Deslacrado
12/26/2024,4.0,2253.0,Deslacrado
12/26/2024,4.0,2694.0,Deslacrado
12/26/2024,4.0,2646.0,Deslacrado
12/26/2024,4.0,2654.0,Deslacrado
12/26/2024,4.0,2250.0,Deslacrado
12/26/2024,4.0,2245.0,Deslacrado
12/26/2024,4.0,2249.0,Deslacrado
12/26/2024,4.0,2200.0,Deslacrado
12/26/2024,4.0,2202.0,Deslacrado
12/26/2024,4.0,2215.0,Deslacrado
12/26/2024,4.0,2209.0,Deslacrado
12/26/2024,4.0,2214.0,Deslacrado
12/26/2024,4.0,2213.0,Deslacrado
12/26/2024,4.0,2206.0,Deslacrado
12/26/2024,4.0,2211.0,Deslacrado
12/26/2024,4.0,2255.0,Deslacrado
12/26/2024,4.0,2256.0,Deslacrado
12/26/2024,4.0,2257.0,Deslacrado
12/26/2024,4.0,2360.0,Deslacrado
12/26/2024,4.0,2428.0,Deslacrado
12/26/2024,4.0,2495.0,Deslacrado
12/26/2024,4.0,2493.0,Deslacrado
12/26/2024,4.0,2576.0,Deslacrado
12/26/2024,4.0,2574.0,Deslacrado
12/26/2024,4.0,2648.0,Deslacrado
12/26/2024,4.0,2116.0,Deslacrado
12/26/2024,4.0,2114.0,Deslacrado
12/26/2024,4.0,2109.0,Deslacrado
12/26/2024,4.0,2108.0,Deslacrado
12/26/2024,4.0,2107.0,Deslacrado
12/26/2024,4.0,2113.0,Deslacrado
12/26/2024,4.0,2126.0,Deslacrado
12/26/2024,4.0,2125.0,Deslacrado
12/26/2024,4.0,2124.0,Deslacrado
12/26/2024,4.0,2119.0,Deslacrado
12/26/2024,5.0,3414.0,Cabo usb na porta da frente e 2 mouses
12/26/2024,5.0,3415.0,Avaya com problema
12/26/2024,5.0,3313.0,Pa Deslacrado
12/26/2024,5.0,3312.0,Avaya Deslacrado
12/26/2024,5.0,3310.0,Avaya Deslacrado
12/26/2024,5.0,3317.0,Avaya Deslacrado
12/26/2024,5.0,3318.0,Avaya Deslacrado
12/26/2024,5.0,3321.0,Avaya Deslacrado
12/26/2024,5.0,3325.0,Calha levantada
12/26/2024,5.0,3338.0,Avaya Deslacrado
12/26/2024,5.0,3386.0,Cabo usb na porta da frente
12/26/2024,5.0,3391.0,Ayava Deslacrado
12/26/2024,5.0,3406.0,2 cabos intelbras
12/26/2024,5.0,3452.0,Cabo usb na porta da frente e sem lacre
12/26/2024,5.0,3658.0,Sem lacre no avaya
12/26/2024,5.0,3653.0,Sem lacre na pa
12/26/2024,5.0,3652.0,Sem lacre no avaya
12/26/2024,5.0,3183.0,Sem lacre e Cabo usb na porta da frente
12/26/2024,5.0,3246.0,Cabo usb na porta da frente
12/26/2024,5.0,3180.0,Cabo usb na porta da frente e Deslacrado
12/26/2024,5.0,3247.0,Cabo usb na porta da frente
12/26/2024,5.0,3248.0,Cabo usb na porta da frente
12/26/2024,5.0,3256.0,Cabo usb na porta da frente
12/26/2024,5.0,3255.0,Cabo usb na porta da frente
12/26/2024,5.0,3201.0,2 intelbras
12/26/2024,5.0,3156.0,Cabo usb na porta da frente
12/26/2024,5.0,3154.0,Máquina não a porta de tras
12/26/2024,5.0,3174.0,Cabo usb na porta da frente
12/26/2024,5.0,3173.0,Cabo usb na porta da frente
12/26/2024,5.0,3161.0,Cabo usb na porta da frente
12/26/2024,5.0,3060.0,Cabo usb na porta da frente
12/26/2024,5.0,3106.0,Cabo usb na porta da frente
12/26/2024,5.0,3063.0,Cabo usb na porta da frente
12/26/2024,5.0,3066.0,Cabo usb na porta da frente
12/26/2024,5.0,3067.0,Cabo usb na porta da frente
12/26/2024,5.0,3044.0,Cabo usb na porta da frente
12/26/2024,5.0,3045.0,Cabo usb na porta da frente
12/26/2024,5.0,3046.0,Cabo usb na porta da frente
12/26/2024,5.0,3047.0,Cabo usb na porta da frente
12/26/2024,5.0,3036.0,2 mouses
12/26/2024,6.0,4488.0,Deslacrado
12/26/2024,6.0,4489.0,Deslacrado e intelbras na porta da frente
12/26/2024,6.0,4100.0,Deslacrado
12/26/2024,6.0,4099.0,Deslacrado
12/26/2024,6.0,4126.0,Deslacrado
12/26/2024,6.0,4269.0,Pa com USB na frente
12/26/2024,6.0,4119.0,Pa com USB na frente
12/26/2024,6.0,4408.0,Deslacrado
12/26/2024,6.0,4423.0,Deslacrado
12/26/2024,6.0,4422.0,Sem lacre e sem calha
12/26/2024,6.0,4421.0,Sem calha
12/26/2024,6.0,4420.0,Sem calha
12/26/2024,6.0,4431.0,Sem calha
12/26/2024,6.0,4434.0,Sem calha
12/26/2024,6.0,4127.0,Sem lacre
12/27/2024,2.0,6701.0,PA Deslacrado
12/27/2024,3.0,26.0,Deslacrado
12/27/2024,3.0,42.0,Deslacrado
12/27/2024,3.0,1188.0,PA sem lacre
12/27/2024,3.0,169.0,Cabo usb na porta da frente
12/27/2024,3.0,185.0,Cabo usb na porta da frente
12/27/2024,3.0,198.0,Cabo usb na porta da frente
12/27/2024,3.0,211.0,Cabo usb na porta da frente
12/27/2024,3.0,220.0,Cabo usb na porta da frente
12/27/2024,3.0,126.0,Cabo usb na porta da frente
12/27/2024,3.0,183.0,Cabo usb na porta da frente
12/27/2024,3.0,180.0,Cabo usb na porta da frente
12/27/2024,3.0,170.0,Cabo usb na porta da frente
12/27/2024,3.0,76.0,Cabo usb na porta da frente
12/27/2024,3.0,60.0,Cabo usb na porta da frente
12/27/2024,3.0,72.0,PA sem lacre
12/27/2024,3.0,1103.0,Cabo usb na porta da frente
12/27/2024,3.0,1099.0,Cabo usb na porta da frente
12/27/2024,3.0,1101.0,Cabo usb na porta da frente
12/27/2024,3.0,1143.0,2 intelbras
12/27/2024,3.0,39.0,Cabo usb na porta da frente
12/27/2024,3.0,38.0,Cabo usb na porta da frente
12/27/2024,3.0,69.0,Cabo usb na porta da frente
12/27/2024,3.0,231.0,Sem lacre na máquina
12/27/2024,3.0,228.0,Cabo usb na porta da frente
12/27/2024,3.0,307.0,Cabo usb na porta da frente
12/27/2024,3.0,1303.0,Cabo usb na porta da frente
12/27/2024,3.0,1297.0,Cabo usb na porta da frente
12/27/2024,3.0,1253.0,Cabo usb na porta da frente
12/27/2024,3.0,1251.0,Cabo desconectado
12/27/2024,3.0,1256.0,Cabo usb na porta da frente
12/27/2024,3.0,1690.0,Máquina com tela azul
12/27/2024,3.0,1698.0,Um monitor na pa
12/27/2024,3.0,46.0,Deslacrado
12/27/2024,3.0,160.0,Deslacrado
12/27/2024,3.0,161.0,Deslacrado e USB na porta da frente
12/27/2024,3.0,152.0,Deslacrado
12/27/2024,3.0,163.0,Deslacrado
12/27/2024,3.0,153.0,Deslacrado
12/27/2024,3.0,142.0,Deslacrado
12/27/2024,3.0,15.0,Deslacrado
12/27/2024,3.0,13.0,Mouse na porta da frente
12/27/2024,3.0,1119.0,Deslacrado
12/27/2024,3.0,1114.0,Deslacrado
12/27/2024,3.0,1115.0,Deslacrado
12/27/2024,3.0,1116.0,Deslacrado
12/27/2024,3.0,1124.0,USB na porta da frente
12/27/2024,3.0,1125.0,USB na porta da frente
12/27/2024,3.0,1156.0,Deslacrado
12/27/2024,3.0,257.0,Deslacrado
12/27/2024,3.0,258.0,Deslacrado
12/27/2024,3.0,259.0,Deslacrado
12/27/2024,3.0,260.0,Deslacrado
12/27/2024,3.0,272.0,Deslacrado
12/27/2024,3.0,273.0,Deslacrado
12/27/2024,3.0,261.0,Deslacrado
12/27/2024,3.0,262.0,Deslacrado
12/27/2024,3.0,1375.0,Deslacrado
12/27/2024,3.0,1375.0,Deslacrado
12/27/2024,3.0,1243.0,Deslacrado
12/27/2024,3.0,1242.0,Deslacrado
12/27/2024,3.0,1246.0,Deslacrado
12/27/2024,3.0,1241.0,Deslacrado
12/27/2024,3.0,1245.0,Deslacrado
12/27/2024,3.0,1396.0,Deslacrado
12/27/2024,3.0,1399.0,Deslacrado
12/27/2024,3.0,1400.0,Deslacrado
12/27/2024,3.0,1392.0,Deslacrado
12/27/2024,3.0,1389.0,Teclado na parte da frente
12/27/2024,3.0,1368.0,Deslacrado
12/27/2024,3.0,1001.0,Interbras na frente
12/27/2024,3.0,1000.0,Intelbras na frente
12/27/2024,3.0,1016.0,Intelbras na frente
12/27/2024,3.0,1081.0,Intelbras na frente
12/27/2024,3.0,1091.0,Interbras na frente
12/27/2024,3.0,1085.0,Interbras na frente
12/27/2024,3.0,251.0,2 mouses
12/27/2024,3.0,275.0,2 mouses
12/27/2024,3.0,1294.0,Interbras na frente
12/27/2024,3.0,1654.0,Mouse na porta da frente
12/27/2024,3.0,1169.0,PA sem lacre
12/27/2024,3.0,1167.0,PA sem lacre
12/27/2024,4.0,2053.0,Deslacrado
12/27/2024,4.0,2052.0,USB na porta da frente
12/27/2024,4.0,2057.0,Deslacrado
12/27/2024,4.0,2056.0,Deslacrado
12/27/2024,4.0,2047.0,Deslacrado
12/27/2024,4.0,2048.0,Deslacrado
12/27/2024,4.0,2037.0,Deslacrado
12/27/2024,4.0,2040.0,Deslacrado
12/27/2024,4.0,2032.0,Deslacrado
12/27/2024,4.0,2025.0,USB na porta da frente
12/27/2024,4.0,2027.0,Deslacrado
12/27/2024,4.0,2018.0,Deslacrado e USB na porta da frente
12/27/2024,4.0,2017.0,Deslacrado e mouse e teclado na porta da frente
12/27/2024,4.0,2016.0,Teclado na porta da frente
12/27/2024,4.0,2015.0,USB do mouse e teclado na parte da frente e deslacrado
12/27/2024,4.0,2295.0,Deslacrado
12/27/2024,4.0,2294.0,Deslacrado
12/27/2024,4.0,2283.0,Deslacrado
12/27/2024,4.0,2282.0,Deslacrado
12/27/2024,4.0,2280.0,Deslacrado
12/27/2024,4.0,2279.0,Deslacrado
12/27/2024,4.0,2285.0,Deslacrado
12/27/2024,4.0,2278.0,Deslacrado
12/27/2024,4.0,2191.0,Deslacrado
12/27/2024,4.0,2190.0,Deslacrado
12/27/2024,4.0,2187.0,Deslacrado
12/27/2024,4.0,2193.0,Deslacrado
12/27/2024,4.0,2075.0,Calha levantada e carregador de celular na tomada
12/27/2024,4.0,2139.0,Teclado na porta da frente
12/27/2024,4.0,2128.0,Teclado na porta da frente
12/27/2024,4.0,2132.0,Mouse e teclado na porta da frente
12/27/2024,4.0,2053.0,Deslacrado
12/27/2024,5.0,3187.0,Deslacrado
12/27/2024,5.0,3179.0,Deslacrado
12/27/2024,5.0,3122.0,Cabo usb na porta da frente
12/27/2024,5.0,3025.0,Cabo usb na porta da frente
12/27/2024,5.0,3014.0,Cabo usb na porta da frente
12/27/2024,5.0,3051.0,Cabo usb na porta da frente
12/27/2024,5.0,3044.0,Cabo usb na porta da frente
12/27/2024,5.0,3045.0,Cabo usb na porta da frente
12/27/2024,5.0,3046.0,Cabo usb na porta da frente
12/27/2024,5.0,3047.0,Cabo usb na porta da frente
12/27/2024,5.0,3414.0,2 mouses
12/27/2024,5.0,3326.0,Cabo usb na porta da frente
12/27/2024,5.0,3331.0,Avaya sem internet
12/27/2024,5.0,3586.0,Calha levantada
12/27/2024,5.0,3492.0,Cabo usb na porta da frente
12/27/2024,5.0,3496.0,Cabo usb na porta da frente
12/27/2024,5.0,3585.0,Calha levantada
12/27/2024,5.0,3167.0,Deslacrado
12/27/2024,5.0,3173.0,Deslacrado
12/27/2024,5.0,3156.0,Deslacrado
12/27/2024,5.0,3162.0,Deslacrado
12/27/2024,5.0,3161.0,Deslacrado
12/27/2024,5.0,3155.0,Deslacrado
12/27/2024,5.0,3199.0,Deslacrado
12/27/2024,5.0,3200.0,Deslacrado
12/27/2024,5.0,3206.0,Deslacrado
12/27/2024,5.0,3240.0,2 intelbras
12/27/2024,5.0,3257.0,Deslacrado
12/27/2024,5.0,3256.0,Deslacrado
12/27/2024,5.0,3255.0,USB na porta da frente
12/27/2024,5.0,3221.0,Deslacrado
12/27/2024,5.0,3359.0,Deslacrado
12/27/2024,5.0,3558.0,Deslacrado
12/27/2024,5.0,3553.0,Deslacrado
12/27/2024,5.0,3552.0,Deslacrado
12/27/2024,5.0,3475.0,Deslacrado
12/27/2024,5.0,3488.0,Deslacrado
12/27/2024,5.0,3486.0,USB na porta da frente
12/27/2024,5.0,3485.0,Deslacrado
12/27/2024,5.0,3484.0,Deslacrado USB na porta da frente e cabo de carregador na máquina
12/27/2024,5.0,3035.0,Teclado na porta da frente
12/27/2024,5.0,3060.0,Teclado e mouse na porta da frente
12/27/2024,5.0,3619.0,Mouse na porta da frente
12/27/2024,5.0,3126.0,Cabo usb na porta da frente
12/27/2024,5.0,3121.0,Cabo usb na porta da frente
12/27/2024,6.0,4401.0,Cabo usb na porta da frente
12/27/2024,6.0,4089.0,Cabo desconectado
12/27/2024,6.0,4106.0,Cabo usb na porta da frente
12/27/2024,6.0,4175.0,Cabo usb na porta da frente
12/27/2024,6.0,4841.0,Deslacrado
12/27/2024,6.0,4831.0,Deslacrado
12/27/2024,6.0,4807.0,Cabo display port solto
12/27/2024,6.0,4696.0,USB na porta da frente
12/31/2024,2.0,6938.0,Deslacrado
12/31/2024,2.0,6935.0,Deslacrado
12/31/2024,2.0,6953.0,Deslacrado
12/31/2024,2.0,6643.0,Deslacrado
12/31/2024,2.0,6630.0,Deslacrado
12/31/2024,2.0,6628.0,Deslacrado
12/31/2024,2.0,6097.0,Deslacrado
12/31/2024,2.0,6887.0,Deslacrado
12/31/2024,2.0,6601.0,Deslacrado
12/31/2024,2.0,6599.0,Deslacrado
12/31/2024,2.0,6769.0,Deslacrado
12/31/2024,2.0,6743.0,Deslacrado
12/31/2024,2.0,6734.0,Deslacrado
12/31/2024,2.0,6825.0,Deslacrado
12/31/2024,2.0,6601.0,2 extensor
12/31/2024,2.0,6556.0,Deslacrado
12/31/2024,2.0,6555.0,Deslacrado
12/31/2024,2.0,6628.0,Deslacrado
12/31/2024,3.0,231.0,Deslacrado
12/31/2024,3.0,242.0,Deslacrado
12/31/2024,3.0,229.0,Deslacrado
12/31/2024,3.0,240.0,Deslacrado
12/31/2024,3.0,228.0,Deslacrado e teclado na porta da frente
12/31/2024,3.0,255.0,Deslacrado
12/31/2024,3.0,266.0,Deslacrado
12/31/2024,3.0,264.0,Deslacrado e 2 extensor
12/31/2024,3.0,252.0,Deslacrado e mouse e teclado na porta da frente
12/31/2024,3.0,290.0,Deslacrado
12/31/2024,3.0,289.0,Deslacrado
12/31/2024,3.0,288.0,Deslacrado
12/31/2024,3.0,277.0,Deslacrado
12/31/2024,3.0,278.0,Deslacrado
12/31/2024,3.0,280.0,Deslacrado
12/31/2024,3.0,281.0,Deslacrado
12/31/2024,3.0,286.0,Deslacrado
12/31/2024,3.0,297.0,Deslacrado
12/31/2024,4.0,2464.0,Deslacrado
12/31/2024,4.0,2466.0,Deslacrado
12/31/2024,4.0,2465.0,Deslacrado
12/31/2024,4.0,2462.0,Deslacrado
12/31/2024,4.0,2461.0,Deslacrado
12/31/2024,4.0,2459.0,Deslacrado
12/31/2024,4.0,2458.0,Deslacrado
12/31/2024,4.0,2354.0,Deslacrado sem calha
12/31/2024,4.0,2452.0,Deslacrado
12/31/2024,4.0,2457.0,Deslacrado
12/31/2024,4.0,2456.0,Deslacrado
12/31/2024,4.0,2455.0,Deslacrado
12/31/2024,4.0,2444.0,Deslacrado
12/31/2024,4.0,2445.0,Deslacrado
12/31/2024,4.0,2446.0,Deslacrado
12/31/2024,4.0,2447.0,Deslacrado
12/31/2024,4.0,2442.0,Deslacrado
12/31/2024,4.0,2435.0,Deslacrado
